rpm\thr,0.1,0.325,0.55,0.775,1
720,0.2060,0.9169,1.1599,1.1385,1.1350
1713.75,0.1024,0.8230,1.1176,1.2818,1.3015
2707.5,0.0687,0.6213,0.9879,1.1610,1.2170
3701.25,0.0705,0.4891,0.9150,1.1165,1.1871
4695,0.0742,0.4352,0.9220,1.0483,1.1056
5688.75,0.0798,0.4240,0.8805,0.9809,1.0260
6682.5,0.0874,0.3870,0.8291,0.9085,0.9408
7676.25,0.0957,0.4129,0.7614,0.8260,0.8438
8670,0.1019,0.3763,0.6806,0.7297,0.7432
