rpm\thr,0.1,0.325,0.55,0.775,1
680,0.2220,0.9128,1.1423,1.1525,1.1605
1615,0.1033,0.8799,1.2644,1.4515,1.4531
2550,0.0753,0.7761,1.4058,1.7383,1.8495
3485,0.0721,0.9812,1.5729,1.9031,2.0110
4420,0.0766,0.0748,1.7041,2.0359,2.1694
5355,0.0810,-0.0532,1.7047,2.0338,2.1341
6290,0.0861,-0.2458,1.6152,1.8079,1.9126
7225,0.0901,-0.4062,1.4392,1.5866,1.6065
8160,0.0937,-0.4878,1.2748,1.4037,1.4263
