rpm\thr,0.1,0.325,0.55,0.775,1
600,71.4243,428.0977,538.8626,535.5241,526.6988
1481.25,-30.0793,409.1911,541.7864,645.2949,655.1416
2362.5,-28.0478,323.7448,589.7999,722.2692,762.7957
3243.75,-25.5069,320.5039,629.9082,749.8944,791.4509
4125,-23.3437,263.6744,667.9890,781.9076,820.0814
5006.25,-21.4887,265.8373,702.2380,778.3781,831.7815
5887.5,-19.8403,280.3331,700.4743,775.2992,797.3093
6768.75,-18.3206,281.8277,659.7810,656.7153,728.2742
7650,-16.7833,325.0418,583.2958,626.0550,632.3359
