rpm\thr,0.1,0.325,0.55,0.775,1
680,52.4680,306.7478,374.0944,376.4350,379.0687
1653.25,-24.0909,232.5987,300.4805,348.2803,351.0775
2626.5,-22.9975,185.3482,288.0210,343.4296,362.6513
3599.75,-21.2494,148.0198,288.4941,336.1466,355.2247
4573,-19.5988,136.5951,282.2826,319.5076,335.6198
5546.25,-18.0975,136.7278,281.1398,310.6865,324.1919
6519.5,-16.7703,140.5195,288.1795,316.6355,327.5434
7492.75,-15.5582,125.3498,278.6912,303.5619,311.1681
8466,-14.3855,141.8269,255.2306,274.2116,280.5770
