rpm\thr,0.1,0.325,0.55,0.775,1
600,84.8993,696.5832,839.2107,869.7544,869.8188
1315.5,-47.9147,550.0570,711.3219,843.6198,862.2894
2031,-44.8358,427.4374,714.6395,833.8215,878.1736
2746.5,-42.2029,356.9812,686.7458,779.2948,814.5320
3462,-39.5243,332.9563,637.1774,698.2838,721.5001
4177.5,-36.5131,275.6106,517.8019,612.3429,624.8683
4893,-33.4461,246.0380,496.6847,515.2406,522.9254
5608.5,-30.1718,284.3138,414.9041,435.9018,439.8226
6324,-26.9801,-23.9481,331.2854,342.4423,354.9767
