rpm\thr,0.1,0.325,0.55,0.775,1
600,0.1943,0.8839,1.1552,1.1958,1.1969
1315.5,0.1029,0.7862,1.0643,1.2534,1.2794
2031,0.0795,0.6244,1.0032,1.1662,1.2279
2746.5,0.0828,0.5167,0.9255,1.0487,1.0958
3462,0.0879,0.4788,0.8580,0.9400,0.9711
4177.5,0.0934,0.4182,0.6870,0.8021,0.8183
4893,0.0986,0.3981,0.6332,0.6575,0.6674
5608.5,0.1007,0.2380,0.5137,0.5384,0.5462
6324,0.0974,0.2130,0.3850,0.4318,0.4364
