rpm\thr,0.1,0.325,0.55,0.775,1
680,45.5355,306.5516,378.9311,384.5244,388.5482
1615,-22.3149,279.2243,401.9994,469.1035,471.5392
2550,-21.7451,256.9668,478.2578,592.9338,629.3754
3485,-20.7220,352.1023,563.2050,682.4485,721.0286
4420,-19.7723,-14.2384,657.6785,786.6096,839.6409
5355,-18.6872,-14.5182,679.4315,814.1806,854.1196
6290,-17.5502,-16.4311,661.5806,741.7451,787.4315
7225,-16.3278,-15.9048,603.4749,667.9735,675.6794
8160,-15.2450,-14.9457,527.1695,581.4289,590.7074
